"UPC","ISBN","EAN","FullTitle","PriceUSD","PriceCAD","PriceUK","NETPrice","NETPriced","SeriesName","SeriesNumber","SubTitle","CoverDescription","PrimaryFormatType","SecondaryFormatTypes","ProductCategory","TextNumber","VolumeTag","Description","InitialOrderDate","FOCDate","OnSaleDate","OriginalCatalogDate","PublisherName","ImprintName","Storyline","SeriesFrequency","MaxIssue","VariantNumber","VariantRatio","SeriesCode","SeriesType","ParentSeriesCode","SeriesFamily","PageCount","PrimaryContentType","IssueSort","BISAC1","BISAC1Description","BISAC2","BISAC2Description","BISAC3","BISAC3Description","Language","AgeRange","MediaRating","Adult","VariantMechanic","AlternateUPC","OrderRequirementCodes","OrderExceptionCodes","ExceedPercentage","EligibleCodes","PublisherCode","ContentItems","Reprint","Printing","WriterISNI","Writer","ArtistISNI","Artist","CoverArtistISNI","CoverArtist","ColoristISNI","Colorist","InkerISNI","Inker","EditorISNI","Editor","LettererISNI","Letterer","Contributor","CartonQuantity","UnitMeasurements","Unit Width","Unit Height","Unit Depth","Unit Weight","Case Weight","Case Length","Case Width","Case Height","StockCode","MonthCode","AlternateCode","OfferedAgain","Resolicited","FOCItem","DemandCheck","InitialOrderIncrement","ReOrderIncrement","BundleQuantity","BundleUPCs","SalesRestrictions","OrderFormNotes","CatalogPage","CatalogMonth","DiscountCode","ReorderDiscountCode","Returnable","ReturnWindow","ReturnType","ReturnQualifier","ReturnPercent","ImageUrl","ImageUpdateDate","SalesStatusCode","DistributorPublisherCode"
"75960621146300351","","","CAPTAIN AMERICA #3 MICHAEL CHO VARIANT","4.99","6.25","","","N","CAPTAIN AMERICA","3","","","CB","","Comics","","","ORIGIN OF DOOM! A meeting with Doctor Doom in Latveria forces Steve to confront the realities of the harsh new world he's awoken in. Meanwhile, Dave Colton and the Howling Commandos infiltrate Doom's fortress to rescue hostages, but instead they uncover a sinister truth behind Doom's rise to power…","","2025-08-11","2025-09-10","2025-07-01","Marvel","Marvel Universe","","","","4","","30P","Ongoing","","","32","","","CGN004080","Comics & Graphic Novels - Superheroes (See Also Fiction - Superheroes)","","","","","eng","","Rated T+","","Open Order","","","","","","","","","","0000000434603328","Chip Zdarsky","0000000391976975","Valerio Schiti","0000000074256384","Michael Cho","","","","","","","","","","200","IMPERIAL","6.6250","10.1875","","0.2500","","","","","75960621146300351","","","N","N","Y","","","","","","","","","2025-07","BQM","BQM","N","","","","","https://images.penguinrandomhouse.com/cover/d/75960621146300351","2025-06-17","IP","H6"
"75960621152400211","","","UNCLE SCROOGE: EARTH'S MIGHTIEST DUCK #2","3.99","5.00","","","N","UNCLE SCROOGE: EARTH'S MIGHTIEST DUCK","2","","","CB","","Comics","","","Earth has been overrun by evil aliens, but from the ashes, a rebellion rises. A ragtag band of freedom fighters whose fearsome howl strikes fear in the hearts of their overlords. The war cry of the Woodchuck. Meanwhile, Scrooge McDuck fights to preserve his own mind and memories, a battle that sees him revisiting the greatest adventures of his life.","","2025-08-18","2025-09-17","2025-07-01","Marvel","Licensed Publishing","","Irregular","","0","","323","Limited Series","","","32","","","CGN004080","Comics & Graphic Novels - Superheroes (See Also Fiction - Superheroes)","","","","","eng","","All Ages","","Primary Title","","","","","","","","","","0000000117782799","Jason Aaron",";","Ario Anindito;Marvel Various","0000000077303430","Gabriele Dell'Otto","","","","","","","","","","240","IMPERIAL","6.6250","10.1875","","0.2500","","","","","75960621152400211","","","N","N","Y","","","","","","","","","2025-07","BQM","BQM","N","","","","","https://images.penguinrandomhouse.com/cover/d/75960621152400211","2025-05-30","IP","H6"
"75960621152400216","","","UNCLE SCROOGE: EARTH'S MIGHTIEST DUCK #2 FRANCESCO MOBILI VARIANT","3.99","5.00","","","N","UNCLE SCROOGE: EARTH'S MIGHTIEST DUCK","2","","","CB","","Comics","","","Earth has been overrun by evil aliens, but from the ashes, a rebellion rises. A ragtag band of freedom fighters whose fearsome howl strikes fear in the hearts of their overlords. The war cry of the Woodchuck. Meanwhile, Scrooge McDuck fights to preserve his own mind and memories, a battle that sees him revisiting the greatest adventures of his life.","","2025-08-18","2025-09-17","2025-07-01","Marvel","Licensed Publishing","","Irregular","","13","1:25","323","Limited Series","","","32","","","CGN004080","Comics & Graphic Novels - Superheroes (See Also Fiction - Superheroes)","","","","","eng","","All Ages","","Ratio Variant","","","","","","","","","","0000000117782799","Jason Aaron",";","Ario Anindito;Marvel Various","","Francesco Mobili","","","","","","","","","","240","IMPERIAL","6.6250","10.1875","","0.2500","","","","","75960621152400216","","","N","N","Y","","","","","","","","","2025-07","BQM","BQM","N","","","","","https://images.penguinrandomhouse.com/cover/d/75960621152400216","2025-05-30","IP","H6"
"75960621193700117","","","AMAZING SPIDER-MAN: TORN #1 TBD ARTIST VARIANT","4.99","6.25","","","N","","1","","","CB","","Comics","","","","","2025-08-25","2025-10-08","2025-07-01","Marvel","Marvel Universe","","Irregular","","14","1:25","","Limited Series","","","32","","","CGN004080","Comics & Graphic Novels - Superheroes (See Also Fiction - Superheroes)","","","","","eng","","Rated T","","Ratio Variant","","","","","","","","","","0000000110328163","J. Michael Straczynski","","Pere Perez","","TBA","","","","","","","","","","200","IMPERIAL","6.6250","10.1875","","0.2500","","","","","75960621193700117","","","N","N","Y","","","","","","","","","2025-07","BQM","BQM","N","","","","","","","IP","H6"
"75960621193700171","","","AMAZING SPIDER-MAN: TORN #1 WALT SIMONSON VARIANT","4.99","6.25","","","N","","1","","","CB","","Comics","","","","","2025-08-25","2025-10-08","2025-07-01","Marvel","Marvel Universe","","Irregular","","6","","","Limited Series","","","32","","","CGN004080","Comics & Graphic Novels - Superheroes (See Also Fiction - Superheroes)","","","","","eng","","Rated T","","Open Order","","","","","","","","","","","TBA","","","","","","","","","","","","","","240","IMPERIAL","6.6250","10.1875","","0.2500","","","","","75960621193700171","","","N","N","Y","","","","","","","","","2025-07","BQM","BQM","N","","","","","","","IP","H6"
"75960621213200411","","","ULTIMATE SPIDER-MAN: INCURSION #4","4.99","6.25","","","N","ULTIMATE SPIDER-MAN: INCURSION","4","","","CB","","Comics","","","MILES MORALES IN THE EURASIAN REPUBLIC! Miles continues his quest for Billie, even though the Maker's Council foils him at every step! What will happen when he runs into the Council's most ruthless rulers - Magik, Colossus and Omega Red? And what is the Council REALLY after with the Maker's card, anyway?! Don't miss the penultimate issue leading up to our climactic finale!","","2025-08-11","2025-09-10","2025-07-01","Marvel","Ultimate Universe","","Irregular","","0","","USI","Limited Series","","","32","","","CGN004080","Comics & Graphic Novels - Superheroes (See Also Fiction - Superheroes)","","","","","eng","","Rated T+","","Primary Title","","","","","","","","","",";","Deniz Camp;Cody Ziglar","0000000499685782","Jonas Scharf","0000000091636741","Sara Pichelli","","","","","","","","","","200","IMPERIAL","6.6250","10.1875","","0.2500","","","","","75960621213200411","","","N","N","Y","","","","","","","","","2025-07","BQM","BQM","N","","","","","https://images.penguinrandomhouse.com/cover/d/75960621213200411","2025-05-30","IP","H6"
"75960621235400511","","","THE THING #5","3.99","5.00","","","N","THE THING","5","","","CB","","Comics","","","BEN GRIMM VS. WILSON FISK! To save the life of one innocent, can the Thing take down the Kingpin and his top enforcers? Can you even clobber the man who owns New York City?!","","2025-08-25","2025-09-24","2025-07-01","Marvel","Marvel Universe","","Irregular","","0","","23C","Limited Series","","","32","","","CGN004080","Comics & Graphic Novels - Superheroes (See Also Fiction - Superheroes)","","","","","eng","","Rated T+","","Primary Title","","","","","","","","","","0000000436249596","Tony Fleecs","","Justin Mason","","Nick Bradshaw","","","","","","","","","","240","IMPERIAL","6.6250","10.1875","","0.2500","","","","","75960621235400511","","","N","N","Y","","","","","","","","","2025-07","BQM","BQM","N","","","","","","","IP","H6"
"75960621249100521","","","THE VISION & THE SCARLET WITCH #5 NETEASE GAMES MARVEL MYSTIC MAYHEM VARIANT","3.99","5.00","","","N","THE VISION & THE SCARLET WITCH","5","","","CB","","Comics","","","THE GRIPS OF GARGANTOS! Vision and Wanda have uncovered the truth behind the Graverealm and now must face its progenitor…GARGANTOS! But with all odds stacked up against them, can they free themselves from the grips of Gargantos? The two must put faith in each other one last time to defy death itself, even as Vision's new form begins to take its toll…","","2025-08-25","2025-09-24","2025-07-01","Marvel","Marvel Universe","","Irregular","","1","","VSW","Limited Series","","","32","","","CGN004080","Comics & Graphic Novels - Superheroes (See Also Fiction - Superheroes)","","","","","eng","","Rated T+","","Open Order","","","","","","","","","","","Steve Orlando","","Jacopo Camagni","","NetEase Games","","","","","","","","","","240","IMPERIAL","6.6250","10.1875","","0.2500","","","","","75960621249100521","","","N","N","Y","","","","","","","","","2025-07","BQM","BQM","N","","","","","","","IP","H6"
"75960621258300516","","","SPIDER-MAN & WOLVERINE #5 CORY SMITH VARIANT","3.99","5.00","","","N","SPIDER-MAN & WOLVERINE","5","","","CB","","Comics","","","DREADSHADOW! WOLVERINE and SPIDER-MAN have been put through the ringer - and are at the mercy of DREADSHADOW and the SHADOW COVEN! The mystery deepens as the threat increases…but what is this mysterious force's endgame? Featuring the first cover appearance of this all-new villain!","","2025-08-25","2025-09-24","2025-07-01","Marvel","Marvel Universe","","","","13","1:25","WMQ","Ongoing","","","32","","","CGN004080","Comics & Graphic Novels - Superheroes (See Also Fiction - Superheroes)","","","","","eng","","Rated T+","","Ratio Variant","","","","","","","","","","0000000114712680","Marc Guggenheim","","Gerardo Sandoval","","Cory Smith","","","","","","","","","","240","IMPERIAL","6.6250","10.1875","","0.2500","","","","","75960621258300516","","","N","N","Y","","","","","","","","","2025-07","BQM","BQM","N","","","","","","","IP","H6"
"75960621263700211","","","CIVIL WAR #2 FACSIMILE EDITION","4.99","6.25","","","N","CIVIL WAR FACSIMILE EDITION","2","","","CB","","Comics","","","Continuing a facsimile re-presentation of the blockbuster crossover that scarred the Marvel Universe for years! After the rash actions of four young costumed vigilantes caused the destruction of the city of Stamford, Connecticut, a Superhuman Registration Act was put forward that would require all those possessing powers to register with the government. However, reaction to the move has split the world's heroes down the middle, with a pro-registration Iron Man on one side and his longtime ally Captain America in the other camp. With the Act about to become law, Cap has gone underground - but who will stand beside him? Who will join Tony Stark as the public faces of registration? And as tensions rise, what momentous, life-altering decision will Spider-Man make? It's one of the all-time great Marvel comic books, boldly re-presented in its original form, ads and all! Reprinting CIVIL WAR (2006) #2. Marvel will be reprinting the original seven issues of Civil War!","","2025-08-04","2025-09-17","2025-07-01","Marvel","Marvel Universe","","Once","","0","","31V","One-Shot","","","32","","","CGN004080","Comics & Graphic Novels - Superheroes (See Also Fiction - Superheroes)","","","","","eng","","Rated T+","","Primary Title","","","","","","","","","","0000000109178591","Mark Millar","0000000116591843","Steve McNiven","0000000116591843","Steve McNiven","","","","","","","","","","200","IMPERIAL","6.6250","10.1875","","0.2500","","","","","75960621263700211","","","N","N","Y","","","","","","","","","2025-07","BQM","BQM","N","","","","","https://images.penguinrandomhouse.com/cover/d/75960621263700211","2025-05-30","IP","H6"
"75960621292700416","","","EMMA FROST: THE WHITE QUEEN #4 ALEX ROSS TIMELESS VIRGIN SKETCH VARIANT","3.99","5.00","","","N","Emma Frost: The White Queen","4","","","CB","","Comics","","","The White Queen conquers the City of Sin! In Las Vegas, a disgraced former member of the Inner Circle may hold the key to uncovering the plot against Emma Frost. But with the Hellfire Club about to crown a new queen, has time run out? Plus: A new player that you - or Emma! - never saw coming makes their presence known!","","2025-08-25","2025-09-24","2025-07-01","Marvel","Marvel Universe","","Irregular","","13","1:100","28A","Limited Series","","","32","","","CGN004080","Comics & Graphic Novels - Superheroes (See Also Fiction - Superheroes)","","","","","eng","","Rated T+","","Ratio Variant","","","","","","","","","","","Amy Chu","","Andrea Di Vito","0000000110708780","Alex Ross","","","","","","","","","","240","IMPERIAL","6.6250","10.1875","","0.2500","","","","","75960621292700416","","","N","N","Y","","","","","","","","","2025-07","BQM","BQM","N","","","","","","","IP","H6"
"75960621315300117","","","IMPERIAL WAR: NOVA - CENTURION #1 TONY DANIEL VARIANT","4.99","6.25","","","N","","1","","","CB","","Comics","","","FROM THE PAGES OF IMPERIAL! The Xandarian Worldmind will be lost forever…unless Rich Rider can earn the credits needed to keep it alive! So Nova must offer his services to the highest bidder - Have Helmet, Will Travel!","","2025-08-11","2025-09-10","2025-07-01","Marvel","Marvel Universe","","Once","","14","","","One-Shot","","","32","","","CGN004080","Comics & Graphic Novels - Superheroes (See Also Fiction - Superheroes)","","","","","eng","","Rated T+","","Open Order","","","","","","","","","","0000000051229885;","Jonathan Hickman;Jed MacKay","","Matteo Della Fonte","0000000108050692","Tony Daniel","","","","","","","","","","200","IMPERIAL","6.6250","10.1875","","0.2500","","","","","75960621315300117","","","N","N","Y","","","","","","","","","2025-07","BQM","BQM","N","","","","","","","IP","H6"
"75960621315300131","","","IMPERIAL WAR: NOVA - CENTURION #1 ANAND RAMCHERON VARIANT","4.99","6.25","","","N","","1","","","CB","","Comics","","","FROM THE PAGES OF IMPERIAL! The Xandarian Worldmind will be lost forever…unless Rich Rider can earn the credits needed to keep it alive! So Nova must offer his services to the highest bidder - Have Helmet, Will Travel!","","2025-08-11","2025-09-10","2025-07-01","Marvel","Marvel Universe","","Once","","2","","","One-Shot","","","32","","","CGN004080","Comics & Graphic Novels - Superheroes (See Also Fiction - Superheroes)","","","","","eng","","Rated T+","","Open Order","","","","","","","","","","0000000051229885;","Jonathan Hickman;Jed MacKay","","Matteo Della Fonte","","Anand Ramcheron","","","","","","","","","","200","IMPERIAL","6.6250","10.1875","","0.2500","","","","","75960621315300131","","","N","N","Y","","","","","","","","","2025-07","BQM","BQM","N","","","","","","","IP","H6"
"75960621317700111","","","IMPERIAL WAR: EXILES #1","4.99","6.25","","","N","IMPERIAL WAR: EXILES","1","","","CB","","Comics","","","FROM THE PAGES OF IMPERIAL! A coup at home has imperiled Shi'ar Majestrix Xandra, tearing her from the throne. Her only hope for survival lies in a mismatched group of renegades led by her father, Professor Charles Xavier, and her resurrected mother, Lilandra! But when faced with the awesome power of the Shi'ar Imperial Guard, the only way to survive…is to run!","","2025-08-04","2025-09-03","2025-07-01","Marvel","Marvel Universe","","Once","","0","","35M","One-Shot","","","32","","","CGN004080","Comics & Graphic Novels - Superheroes (See Also Fiction - Superheroes)","","","","","eng","","Rated T+","","Primary Title","","","","","","","","","","0000000449754719;0000000051229885","Steve Foxe;Jonathan Hickman","","Francesco Manna","","Francesco Mortarino","","","","","","","","","","200","IMPERIAL","6.6250","10.1875","","0.2500","","","","","75960621317700111","","","N","N","Y","","","","","","","","","2025-07","BQM","BQM","N","","","","","https://images.penguinrandomhouse.com/cover/d/75960621317700111","2025-05-30","IP","H6"
"75960621324500117","","","BATTLEWORLD #1 MARK BAGLEY STAR BRAND VARIANT","4.99","6.25","","","N","","1","","","CB","","Comics","","","THE BATTLEWORLD FROM SECRET WARS RETURNS! ""SLAY YOUR ENEMIES, PROVE YOUR WORTH AND ALL YOU DESIRE SHALL BE YOURS IN THE WORLD TO COME!"" Heroes from across the Multiverse are thrown together on a patchwork world to engage in their own Secret Wars for the survival of their timelines! Who or what has created this Battleworld, and for what nefarious purpose? Enter Maestro. Is he friend, or foe?","","2025-08-11","2025-09-24","2025-07-01","Marvel","Marvel Universe","","Irregular","","14","1:100","","Limited Series","","","32","","","CGN004080","Comics & Graphic Novels - Superheroes (See Also Fiction - Superheroes)","","","","","eng","","Rated T+","","Ratio Variant","","","","","","","","","","0000000110516586","Christos Gage","0000000113365832","Marcus To","0000000119460013","Mark Bagley","","","","","","","","","","200","IMPERIAL","6.6250","10.1875","","0.2500","","","","","75960621324500117","","","N","N","Y","","","","","","","","","2025-07","BQM","BQM","N","","","","","https://images.penguinrandomhouse.com/cover/d/75960621324500117","2025-05-30","IP","H6"
"75960621337500131","","","ULTIMATE HAWKEYE #1 TBD ARTIST ULTIMATE SPECIAL VARIANT","5.99","7.50","","","N","ULTIMATE HAWKEYE","1","","","CB","","Comics","","","ULTIMATE HAWKEYE STARS IN THEIR OWN SOLO ADVENTURE! Spinning out of THE ULTIMATES, breakout hit character HAWKEYE goes on a covert solo op that will have a massive impact on the future of the Ultimate Universe!","","2025-08-11","2025-09-24","2025-06-01","Marvel","Ultimate Universe","","Once","","2","","322","One-Shot","","","32","","","CGN004080","Comics & Graphic Novels - Superheroes (See Also Fiction - Superheroes)","","","","","eng","","Rated T+","","Open Order","","","","","","","","","",";0000000121974224;","Deniz Camp;Taboo;B. EARL","","Juan Frigeri","","TBA","","","","","","","","","","200","IMPERIAL","6.6250","10.1875","","0.2500","","","","","75960621337500131","","","N","N","Y","","","","","","","","","2025-06","BQM","BQM","N","","","","","","","IP","H6"
